2024.06.12 20:55:31 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:55:31 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:55:31 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:56:17 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:56:18 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:56:18 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:56:22 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:56:22 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:56:24 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:09 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:09 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:11 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:11 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:12 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:12 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:13 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:13 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:14 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:14 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:16 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:17 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:21 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:21 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:21 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:21 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:23 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:55 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:57:57 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:58:17 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
juin 12, 2024 8:58:17 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
AVERTISSEMENT: Unmatched cancel notification for request id 450
2024.06.12 20:58:17 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\HttpUtils.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:58:19 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:58:21 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
2024.06.12 20:58:34 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\main\scala\Main.scala. Using presentation compiler with project's scala-library version: 3.3.3
juin 12, 2024 8:58:34 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
AVERTISSEMENT: Unmatched cancel notification for request id 467
2024.06.12 20:58:34 INFO  no build target found for C:\Users\robin\Documents\ESGI\scala\projet-soutenance\WikiPages\wikipages\src\test\scala\MainSpec.scala. Using presentation compiler with project's scala-library version: 3.3.3
